amount_digits,amount_words,bank,company_name,date_created,date_due,drawer_name,payer_name_address,place_created,rib,barcode_validates_traite,barcode_matches_traite,signature_detected,traite_num,fraud_label
8330.013,huit mille trois cent trente dinars zéro zéro un trois,Maillard S.A.,Gauthier,13/05/2025,14/05/2025,Matthieu Cordier,rue Marques 22959 Carre-sur-Brunel,Ollivier,24586120681709636244,True,True,True,57712517938,0
7470.257,sept mille quatre cent soixante-dix dinars zéro deux cinq sept,Martinez S.A.S.,Lagarde,27/08/2024,28/04/2025,Thomas-Zacharie Duhamel,"570, rue Dorothée Lamy 69554 Muller-les-Bains",Pons-sur-Bouchet,12546918665179709223,True,True,True,414425319741,0
9928.644,neuf mille neuf cent vingt-huit dinars zéro six quatre quatre,Antoine,Daniel Ribeiro et Fils,21/07/2024,03/09/2024,Guillaume Mace,rue Margot Blanchet 80295 Pascal,Coste-sur-Delannoy,62704931520667888102,True,True,True,398857081989,0
2354.291,deux mille trois cent cinquante-quatre dinars zéro deux neuf un,Verdier,Girard David S.A.S.,26/08/2024,20/09/2024,Honoré Rousseau,"81, rue Lebon 91357 Berger",Ramos-sur-Mer,07608506010514455814,True,True,True,82539518271,0
3060.757,trois mille soixante dinars zéro sept cinq sept,Denis,Langlois Andre SARL,10/08/2024,04/12/2024,Valérie du Goncalves,"59, rue de Clerc 78281 Saint SylvieBourg",Dufourdan,28734515002534675701,True,True,True,295890352101,0
3601.159,trois mille six cent un dinars zéro un cinq neuf,Voisin SARL,Faure Neveu SARL,19/12/2024,16/05/2025,Patrick Pottier,"4, chemin Torres 08778 Coste",Faurenec,45551507184804363795,True,True,True,707377229591,0
644.99,six cent quarante-quatre dinars zéro neuf neuf,Picard,Bourdon S.A.R.L.,23/01/2025,25/03/2025,Bernadette Baron,"7, boulevard Marie Lesage 97474 Goncalves-sur-Mer",Grosboeuf,00536121279991271147,True,True,True,827624294007,0
4057.382,quatre mille cinquante-sept dinars zéro trois huit deux,Colin SA,Labbé S.A.R.L.,13/11/2024,10/02/2025,Élise-Aurore Teixeira,"80, rue de Martin 17275 Verdiernec",Gallet,19505966635427814016,True,True,True,336195643754,0
8656.722,huit mille six cent cinquante-six dinars zéro sept deux deux,Pierre,Bodin,30/09/2024,10/12/2024,Aimé Vasseur,"7, avenue Zacharie Thibault 39855 Fernandez-sur-Delmas",Legros-la-Forêt,33650788199362016439,True,True,True,715546071864,0
9952.541,neuf mille neuf cent cinquante-deux dinars zéro cinq quatre un,Rocher Colin SA,Marion,07/12/2024,11/03/2025,Stéphane de la Brun,"88, rue Lelièvre 46481 Rossiboeuf",Millet,65110738802256623084,True,True,True,775173356228,0
5431.721,cinq mille quatre cent trente et un dinars zéro sept deux un,Thomas Delorme S.A.,Germain,16/02/2025,14/05/2025,Marc-Guy Leclerc,"4, rue Giraud 44571 Moreau",Sanchez,27916490329175100848,True,True,True,176686895843,0
9918.131,neuf mille neuf cent dix-huit dinars zéro un trois un,Jacquot Besson et Fils,Chrétien,02/11/2024,03/04/2025,Sébastien Guyot,"23, boulevard Henri Delmas 54532 Rodrigues",Marin,07740937199680394330,True,True,True,470034319335,0
2325.398,deux mille trois cent vingt-cinq dinars zéro trois neuf huit,Muller,Bazin Gaudin SA,23/05/2024,09/08/2024,André Meunier,"586, avenue Bègue 75345 Marion-sur-Perrier",Martel-sur-Marion,05321079786915135662,True,True,True,722605105447,0
8706.508,huit mille sept cent six dinars zéro cinq zéro huit,Laine Cohen S.A.R.L.,Moulin Bodin S.A.,27/04/2025,07/05/2025,Françoise Courtois-Fouquet,"682, rue de Pons 26670 TanguyBourg",Lévêque-les-Bains,09307982110682373134,True,True,True,157809029362,0
2706.01,deux mille sept cent six dinars zéro zéro un,Voisin Devaux S.A.R.L.,Marin et Fils,27/08/2024,03/01/2025,Thomas Alves-Lucas,"780, chemin de Godard 51131 Guillaume",Schmitt,31669308211882795203,True,True,True,998984719512,0
6286.667,six mille deux cent quatre-vingt-six dinars zéro six six sept,Barthelemy,Boyer,13/04/2025,20/05/2025,Denis Lejeune,"810, avenue Cécile Traore 56925 Pasquierdan",Boutin,47356779547353360470,True,True,True,530865490791,0
3217.032,trois mille deux cent dix-sept dinars zéro zéro trois deux,Gilles,Raynaud SA,21/06/2024,13/01/2025,Sabine-Julie Perret,"6, avenue Guyot 06784 Barbier-la-Forêt",Chevallier,72889054955794390127,True,True,True,60633550852,0
6405.852,six mille quatre cent cinq dinars zéro huit cinq deux,Didier,Fernandes Guyot S.A.S.,22/02/2025,16/03/2025,Léon Le Nicolas,"9, avenue Édouard Lecomte 19694 Lefebvre",Gomezboeuf,72356935359148322408,True,True,True,519569684551,0
8877.564,huit mille huit cent soixante-dix-sept dinars zéro cinq six quatre,Joseph Dias SARL,Antoine,01/08/2024,11/11/2024,Claudine Chauvin,avenue Joly 70793 Dumas,Jourdanboeuf,43158564711738750284,True,True,True,852656968230,0
3476.274,trois mille quatre cent soixante-seize dinars zéro deux sept quatre,Gay,Delorme S.A.S.,27/04/2025,27/04/2025,Corinne-Juliette Imbert,"6, chemin Chauvet 04417 Faivredan",Barre,00692832656866107196,True,True,True,668815893816,0
9978.501,neuf mille neuf cent soixante-dix-huit dinars zéro cinq zéro un,Lebrun,Jean,28/11/2024,08/02/2025,Laurent Cousin-Maurice,rue de Coulon 63838 Texier-sur-Bousquet,Pineau-les-Bains,47333716517088240134,True,True,True,176735751792,0
7131.793,sept mille cent trente et un dinars zéro sept neuf trois,Chauveau,Le Gall,16/07/2024,12/04/2025,Isaac Guillot,rue Mahe 02239 Beckerboeuf,Sainte Zoé,91772787711271489951,True,True,True,886564891495,0
5803.685,cinq mille huit cent trois dinars zéro six huit cinq,Tanguy Jacquot SA,Lemonnier,27/04/2025,19/05/2025,Catherine Fleury,"169, avenue Blondel 10258 Sainte Zacharie",Saint André,74390520185875759484,True,True,True,671743807366,0
6501.926,six mille cinq cent un dinars zéro neuf deux six,Colas,Lévêque SARL,21/04/2025,20/05/2025,Stéphane Peltier-Barbier,"65, chemin Jules Lecomte 23230 Sainte Noémi-la-Forêt",Gosselin,17822680050148895584,True,True,True,206518869034,0
4101.829,quatre mille cent un dinars zéro huit deux neuf,Cohen S.A.R.L.,Bègue,19/01/2025,10/05/2025,Élodie-Françoise Roux,"6, boulevard Victor Coste 06593 Sainte Nathalie",Josephboeuf,95443892100812192395,True,True,True,71761941274,0
6435.424,six mille quatre cent trente-cinq dinars zéro quatre deux quatre,Marie,Guillaume,28/05/2024,19/04/2025,Daniel Paul,"9, rue de Andre 58947 Laurent",Verdier-sur-Mer,10763998846201276250,True,True,True,583397519294,0
7430.578,sept mille quatre cent trente dinars zéro cinq sept huit,Morvan Besnard S.A.S.,Bouvier,18/07/2024,13/08/2024,Nicole-Christiane Bodin,rue de Courtois 36157 Meunier,Sainte Benoîtboeuf,66567697143506916083,True,True,True,950834140132,0
8651.235,huit mille six cent cinquante et un dinars zéro deux trois cinq,Gérard et Fils,Bernier Gautier S.A.S.,12/06/2024,15/01/2025,Anastasie Charles,"696, boulevard Françoise Mercier 70378 Garcia",Guillot-sur-Devaux,83416787490220417022,True,True,True,471716129089,0
7227.366,sept mille deux cent vingt-sept dinars zéro trois six six,Didier Clerc SA,Muller,07/10/2024,03/02/2025,Jeannine Gros,"670, avenue Honoré Jean 04978 Sainte Anaïs",Sainte Richard,47557631062098697935,True,True,True,432186008578,0
3145.0,trois mille cent quarante-cinq,Dos Santos et Fils,Dubois,26/04/2025,01/05/2025,Jacques Roux-Delattre,"76, chemin Leroy 44732 Sainte Lucy",Grenier,28497729930297698528,True,True,True,470117533304,0
1786.301,mille sept cent quatre-vingt-six dinars zéro trois zéro un,Guillon Pereira S.A.S.,Ollivier Baudry et Fils,28/09/2024,04/04/2025,Patrick Da Costa de la Pinto,"603, rue Lemonnier 97382 MoreauBourg",Saint Cécile,62843317868078120151,True,True,True,998247411211,0
9783.358,neuf mille sept cent quatre-vingt-trois dinars zéro trois cinq huit,Lemoine,Guérin,22/03/2025,17/04/2025,Yves-Victor Dumas,rue Lefort 74150 Nguyen,Ledoux-les-Bains,27699992576086320660,True,True,True,533583346188,0
4066.281,quatre mille soixante-six dinars zéro deux huit un,Raymond S.A.S.,Vasseur S.A.,13/11/2024,20/12/2024,Benoît Charles-Lemaître,"18, chemin Collin 27919 Gallet",Buisson,81288140904299243840,True,True,True,289665371417,0
3867.364,trois mille huit cent soixante-sept dinars zéro trois six quatre,Antoine,Delattre,23/01/2025,21/02/2025,Nathalie Pasquier-Samson,"18, rue Auger 46669 Descamps-sur-Marty",Devaux,48697734812465388020,True,True,True,356979811557,0
8918.246,huit mille neuf cent dix-huit dinars zéro deux quatre six,Bouvier SARL,Vincent,21/11/2024,01/05/2025,Zacharie Devaux-Lagarde,"118, avenue Laure Mendès 35734 Sainte ÉléonoreBourg",Laroche,88685391618469835050,True,True,True,926672233968,0
2781.926,deux mille sept cent quatre-vingt-un dinars zéro neuf deux six,Cordier,Dupuy,24/01/2025,15/02/2025,Théophile Descamps,"8, rue Bernard 52472 Blanchardnec",Gilbertboeuf,01607120465637406753,True,True,True,941845502184,0
3826.875,trois mille huit cent vingt-six dinars zéro huit sept cinq,Vasseur,Huet,23/03/2025,22/04/2025,Zoé Lamy,"195, rue Baron 36892 Rey",Henrynec,32261887159851221328,True,True,True,202640875290,0
8961.96,huit mille neuf cent soixante et un dinars zéro neuf six,Bonneau,Gros,18/10/2024,02/04/2025,Rémy Jourdan,avenue Isaac Lévy 66339 Carpentierboeuf,Lopezboeuf,64164862761281064302,True,True,True,226567542613,0
8872.666,huit mille huit cent soixante-douze dinars zéro six six six,Garnier Labbé S.A.,Perez,08/08/2024,10/09/2024,Philippine Noël,"3, boulevard Stéphane Ollivier 24404 Pineau",Olivier-sur-Cohen,20988922296958968606,True,True,True,821072380229,0
1503.764,mille cinq cent trois dinars zéro sept six quatre,Bourdon et Fils,Guillet S.A.R.L.,30/07/2024,26/10/2024,Corinne Picard,"558, rue de Mathieu 27749 Grenier",BaillyVille,96022925646507861976,True,True,True,491892826727,0
2386.313,deux mille trois cent quatre-vingt-six dinars zéro trois un trois,Leclercq,Leroy,19/09/2024,11/03/2025,Valentine Fernandes du Duval,"85, boulevard Henriette Lefèvre 49227 Berger-la-Forêt",Gérard,18207211556791815055,True,True,True,134556183480,0
3009.605,trois mille neuf dinars zéro six zéro cinq,Le Roux,Godard SARL,25/06/2024,07/01/2025,Astrid Mary,"6, boulevard Lesage 30418 DeschampsVille",Sainte CamilleBourg,25956926806942033030,True,True,True,496802483163,0
9485.088,neuf mille quatre cent quatre-vingt-cinq dinars zéro zéro huit huit,Bailly SARL,Deschamps,10/06/2024,21/05/2025,Frédérique Moulin,"12, chemin Weber 78197 Gay",Sainte Marianne-la-Forêt,16766306627369884033,True,True,True,85872420514,0
6381.721,six mille trois cent quatre-vingt-un dinars zéro sept deux un,Robert,Roche Ollivier S.A.R.L.,06/10/2024,08/04/2025,Aurore Renaud Le Guérin,"1, rue de Coulon 15687 Leduc",Sainte AdélaïdeBourg,85730160774523558817,True,True,True,641288560969,0
6594.27,six mille cinq cent quatre-vingt-quatorze dinars zéro deux sept,Millet,Guillon,09/10/2024,16/11/2024,Élisabeth Allard-Coulon,"307, avenue de Launay 92179 Girard-la-Forêt",Dijoux,17139398005269909582,True,True,True,972889892431,0
6899.677,six mille huit cent quatre-vingt-dix-neuf dinars zéro six sept sept,Bigot Delannoy S.A.,Laporte,18/06/2024,13/11/2024,Victor de Valentin,"5, avenue de Baron 32448 Saint Alphonse",Sainte Marguerite,94620961848113785513,True,True,True,283478924451,0
2414.236,deux mille quatre cent quatorze dinars zéro deux trois six,Grondin,Gros SA,08/10/2024,25/11/2024,André de Schmitt,"33, rue Jacques Leclerc 97673 Launay",Breton-sur-Lopez,72570302275657054860,True,True,True,911657144871,0
7179.79,sept mille cent soixante-dix-neuf dinars zéro sept neuf,Mary,Bertrand,11/08/2024,06/10/2024,Gilles Barthelemy,"35, avenue Boulay 84474 Pruvost",Roux,04789394461711006471,True,True,True,876024431346,0
7279.811,sept mille deux cent soixante-dix-neuf dinars zéro huit un un,Lemaître,Thibault Bigot S.A.,04/04/2025,07/05/2025,Étienne Labbé,"364, rue Luce Gillet 08832 Sainte Hugues",AdamVille,14634364465094843633,True,True,True,346606682406,0
4964.341,quatre mille neuf cent soixante-quatre dinars zéro trois quatre un,Muller S.A.S.,Noël Chevallier SARL,26/06/2024,04/10/2024,Aurore Boutin de la Gay,"30, chemin de Hervé 22538 Saint Antoinette",Gimenez,55465770952964960677,True,True,True,711901458492,0
7337.704,sept mille trois cent trente-sept dinars zéro sept zéro quatre,Martins,Brun Roche S.A.S.,01/01/2025,08/05/2025,Susan Raynaud,"559, boulevard Geneviève Brun 20433 Sainte Rogerdan",Schmitt,49243652028000842194,True,True,True,298914635118,0
8930.252,huit mille neuf cent trente dinars zéro deux cinq deux,Poulain,Monnier,19/01/2025,15/04/2025,Caroline Goncalves,"48, avenue Anouk Briand 44891 Boyer-sur-Mer",Saint Édouard-les-Bains,08091336401752957717,True,True,True,687742892180,0
4148.906,quatre mille cent quarante-huit dinars zéro neuf zéro six,Hamon,Weiss Samson et Fils,19/06/2024,22/09/2024,Tristan Le Colin,"48, chemin Margaret Diallo 97252 Hervé-sur-Mer",Lamy-sur-Dijoux,54486735604949016709,True,True,True,223211959196,0
3815.706,trois mille huit cent quinze dinars zéro sept zéro six,Fabre,Étienne Fernandes SARL,27/12/2024,10/05/2025,Thierry Olivier,"35, chemin Andre 62300 Gillet",Lefebvrenec,20313022112141257108,True,True,True,588208031648,0
9513.086,neuf mille cinq cent treize dinars zéro zéro huit six,Pelletier S.A.R.L.,Bouvet Adam S.A.R.L.,28/02/2025,24/04/2025,Patricia Duval,"2, rue Lefebvre 20283 Saint Marcboeuf",Gautier,23106971855647605418,True,True,True,103847441028,0
8517.801,huit mille cinq cent dix-sept dinars zéro huit zéro un,Poirier,Dufour Aubert S.A.,22/04/2025,12/05/2025,Gilles Marchand,"72, rue de Noël 37370 Renaud",Gautierboeuf,60008273776994847764,True,True,True,41429263360,0
5503.616,cinq mille cinq cent trois dinars zéro six un six,Devaux,Maurice S.A.R.L.,03/09/2024,05/01/2025,Virginie Dias,rue de Riou 45879 Roussel-sur-Guillaume,Briand,26464208998174688838,True,True,True,328722764081,0
1519.689,mille cinq cent dix-neuf dinars zéro six huit neuf,Marques Monnier SARL,Munoz Torres S.A.R.L.,03/08/2024,17/10/2024,Alice Guillaume,"49, rue Leblanc 56184 De Sousa-sur-Hoarau",Bourgeois,81377854512846192121,True,True,True,604315658696,0
8322.809,huit mille trois cent vingt-deux dinars zéro huit zéro neuf,Dos Santos,Leblanc,30/06/2024,14/11/2024,Sylvie Nguyen,"30, chemin Gilbert 36122 Rey-sur-Garcia",Raymond-sur-Samson,36259145808637264087,True,True,True,586760947323,0
4717.363,quatre mille sept cent dix-sept dinars zéro trois six trois,Richard,Brunel et Fils,07/11/2024,23/05/2025,Renée Costa,"499, boulevard de Nicolas 72761 Sainte Gabrielledan",Perrier,68166999500761643747,True,True,True,189484120876,0
1540.409,mille cinq cent quarante dinars zéro quatre zéro neuf,Da Silva S.A.,Joseph et Fils,22/08/2024,05/05/2025,Benjamin Étienne Le Marie,"863, chemin Martins 25269 Fontaine-les-Bains",Beckernec,11091317196769719404,True,True,True,551621905238,0
2126.546,deux mille cent vingt-six dinars zéro cinq quatre six,Blanc S.A.R.L.,Lecomte,07/11/2024,30/03/2025,Arthur Lopez,"5, boulevard de Fleury 59311 Antoine-sur-Peron",Pottier,24523860972975209322,True,True,True,321222490028,0
8642.738,huit mille six cent quarante-deux dinars zéro sept trois huit,Navarro,Moreau SARL,09/03/2025,28/03/2025,Anouk Dupré,"3, chemin Henriette Legros 06670 Delormeboeuf",Jacobdan,68483615583192783734,True,True,True,208769354092,0
1175.095,mille cent soixante-quinze dinars zéro zéro neuf cinq,Renard,Martins,28/09/2024,18/04/2025,Benoît Le Duhamel,"31, boulevard Aurore Lambert 54242 Saint Françoise",Sainte Benoît,08868383221437845787,True,True,True,634166010910,0
9976.973,neuf mille neuf cent soixante-seize dinars zéro neuf sept trois,Vallet,Denis,26/04/2025,01/05/2025,William Bernard,chemin de Garcia 85181 Parent,Voisin,76634125532682983425,True,True,True,299055340008,0
618.937,six cent dix-huit dinars zéro neuf trois sept,Adam,Vasseur,24/02/2025,11/03/2025,Éric Picard,"62, chemin de Lagarde 28816 Rousset-sur-Colin",Leblanc,19968157647297147839,True,True,True,658040022140,0
704.536,sept cent quatre dinars zéro cinq trois six,Marchand,Richard,18/05/2025,22/05/2025,Alexandre-René Perez,"62, rue de Masse 89818 Evrardboeuf",Sauvage,65305423253000639438,True,True,True,896761209234,0
1503.684,mille cinq cent trois dinars zéro six huit quatre,Gaillard S.A.,Moreau Colas SA,06/11/2024,20/05/2025,Léon Perrier de Poirier,"8, rue Petit 77880 CosteVille",Gay-sur-Parent,74260595648433903082,True,True,True,391902182041,0
1991.697,mille neuf cent quatre-vingt-onze dinars zéro six neuf sept,Sanchez S.A.R.L.,Loiseau,24/04/2025,28/04/2025,Frédérique Huet,"3, chemin de Martins 30610 Reynaud-sur-Martin",PerrierVille,58690456841813000150,True,True,True,984871992225,0
5229.714,cinq mille deux cent vingt-neuf dinars zéro sept un quatre,Barre,Ledoux,29/01/2025,15/03/2025,Suzanne Arnaud-Lecoq,"81, rue Pottier 15431 Dupuis",Laurent,76893686301524484711,True,True,True,219075090100,0
9080.808,neuf mille quatre-vingts dinars zéro huit zéro huit,Maillard,Weber,17/05/2025,19/05/2025,Jeannine Mercier,"2, rue Jeannine Legros 64332 Charpentier-sur-Gimenez",Barbier,53013303814829267146,True,True,True,451577223648,0
6880.677,six mille huit cent quatre-vingts dinars zéro six sept sept,Moreau Allain S.A.S.,Fernandez Tessier SARL,01/02/2025,25/04/2025,François Clerc,"213, avenue Lucie Le Goff 25979 Lesagedan",Saint Andrée-la-Forêt,46042561692624039565,True,True,True,968166004173,0
2791.986,deux mille sept cent quatre-vingt-onze dinars zéro neuf huit six,Germain,Perez,10/05/2025,14/05/2025,Éric Buisson,"45, boulevard Margaux Lebrun 92291 Cohen-sur-Ledoux",Duhamel-sur-Lecomte,52084812409114971132,True,True,True,282231033815,0
5107.828,cinq mille cent sept dinars zéro huit deux huit,Gomes,Navarro,09/01/2025,28/03/2025,Isabelle Clerc-Louis,"8, avenue Cousin 01543 Blanc",Pierre,63056892237476270907,True,True,True,764201948843,0
1329.823,mille trois cent vingt-neuf dinars zéro huit deux trois,Meyer SARL,Guyot,24/03/2025,31/03/2025,Michel-Philippe Martins,"20, rue Guy Mahe 81121 Gilles",Masse,60856102685894649736,True,True,True,275371943876,0
2632.34,deux mille six cent trente-deux dinars zéro trois quatre,Texier,Marchand,01/07/2024,07/07/2024,Émilie Pasquier,"22, avenue Bertin 87420 Renaud",Coulonnec,21631156596702809977,True,True,True,710858620859,0
5455.285,cinq mille quatre cent cinquante-cinq dinars zéro deux huit cinq,Perrier,Voisin,17/03/2025,02/05/2025,Éléonore Collin,"20, rue de Leclerc 28235 Bonneau-les-Bains",Sainte Adrien-les-Bains,56873312571532046615,True,True,True,731935586862,0
7070.431,sept mille soixante-dix dinars zéro quatre trois un,Guérin,Marion S.A.S.,22/04/2025,15/05/2025,Thibaut Carre de Gimenez,avenue Adrienne Briand 16525 Saint Émilie,Guillon,12024430859490090086,True,True,True,360556269422,0
1542.243,mille cinq cent quarante-deux dinars zéro deux quatre trois,Buisson,Leroy,15/02/2025,16/03/2025,Édouard Charrier,"26, rue Odette Dubois 72489 Mullerboeuf",Roy-sur-Legendre,20850713409274542537,True,True,True,209939436964,0
6909.209,six mille neuf cent neuf dinars zéro deux zéro neuf,Lévy S.A.S.,Sauvage,23/07/2024,03/05/2025,Amélie Briand,"4, avenue Nathalie Chauveau 97219 Saint Benoît-les-Bains",LecomteVille,89022719462029372141,True,True,True,926988884037,0
2067.703,deux mille soixante-sept dinars zéro sept zéro trois,Boutin,Evrard Toussaint SARL,30/01/2025,25/02/2025,Zacharie Joly,rue William Pierre 06908 Berger,Guyon,16117280598531962948,True,True,True,165585803063,0
2400.27,deux mille quatre cents dinars zéro deux sept,Rocher SA,Mercier,17/08/2024,12/11/2024,Thomas Salmon-Legendre,"93, avenue de Marion 20549 Bigotnec",Joubert-les-Bains,52549346264612565933,True,True,True,430552707369,0
7852.418,sept mille huit cent cinquante-deux dinars zéro quatre un huit,Allain Pires S.A.R.L.,Vidal,25/05/2024,26/01/2025,Margot Duval,"78, avenue Richard Philippe 04512 Simon",EvrardBourg,28722917162310393394,True,True,True,744358310954,0
8514.551,huit mille cinq cent quatorze dinars zéro cinq cinq un,Blanchard,Coste S.A.S.,09/02/2025,08/04/2025,Emmanuel Maury,rue Thierry 01630 Gomez,Mary,06665510809908431630,True,True,True,984791232338,0
1036.517,mille trente-six dinars zéro cinq un sept,Maury,Faivre SA,24/06/2024,03/02/2025,Jeanne Leclercq,"80, boulevard Yves Vincent 36389 Picard",Pereira-les-Bains,88285989683717647501,True,True,True,612335123717,0
6060.111,six mille soixante dinars zéro un un un,Delahaye,Blanchard et Fils,02/05/2025,17/05/2025,Bertrand-Lucas Fernandez,"36, rue Dorothée Traore 67885 Noël",Rey-les-Bains,32798864349796533808,True,True,True,555083834656,0
8410.836,huit mille quatre cent dix dinars zéro huit trois six,Guillet,Garcia,02/07/2024,16/09/2024,Auguste Morel de la Ollivier,"66, chemin de Rivière 91434 Alves",Lacroixboeuf,42690992642830310687,True,True,True,880827655841,0
8149.597,huit mille cent quarante-neuf dinars zéro cinq neuf sept,Lemaire S.A.R.L.,Teixeira,06/11/2024,04/02/2025,Guillaume Delannoy du Bouchet,"4, boulevard Lopez 13894 Saint Victoire",Delahaye-sur-Roussel,53418886247661070731,True,True,True,373404035237,0
9067.599,neuf mille soixante-sept dinars zéro cinq neuf neuf,Perrin S.A.S.,Pottier,11/12/2024,09/05/2025,Audrey Mathieu,avenue Benjamin Payet 24884 Menard,Couturier,47292787616731692129,True,True,True,651913458618,0
3755.533,trois mille sept cent cinquante-cinq dinars zéro cinq trois trois,Dupuy SA,Gros Allain SA,24/10/2024,09/05/2025,Céline Joly-Jacquot,"23, avenue Thérèse Weber 50150 Sauvage",Sainte Gabrielle-les-Bains,07772614810688958313,True,True,True,581809857546,0
9774.881,neuf mille sept cent soixante-quatorze dinars zéro huit huit un,Blanc,Bigot,06/05/2025,21/05/2025,Astrid Chauvet-Philippe,"17, rue Alexandre Jourdan 97242 ReyVille",Martinez-les-Bains,85530172435278971515,True,True,True,571221463484,0
7547.887,sept mille cinq cent quarante-sept dinars zéro huit huit sept,Gros,Noël Fischer SA,25/07/2024,30/08/2024,Honoré Lombard,"13, chemin Thierry Weber 72575 Toussaint-la-Forêt",Millet,88839308576501649213,True,True,True,453388009154,0
1410.41,mille quatre cent dix dinars zéro quatre un,Maury S.A.R.L.,Samson SA,16/08/2024,10/12/2024,Hélène Hoarau,"1, rue Laure Marchal 12782 Saint LouiseVille",Michel,66458786157315884165,True,True,True,852307457339,0
2480.67,deux mille quatre cent quatre-vingts dinars zéro six sept,Boutin,Martel SA,21/10/2024,21/03/2025,Léon Pottier,"56, boulevard de Parent 18915 Sainte Gilbert",RuizBourg,42333355421593651875,True,True,True,118162662157,0
1791.684,mille sept cent quatre-vingt-onze dinars zéro six huit quatre,Jean Valette SARL,Texier,16/12/2024,01/03/2025,Gilbert-Antoine Millet,"84, rue Émile Louis 97483 Pierrenec",Michel,29788075644130003807,True,True,True,84107941606,0
1191.747,mille cent quatre-vingt-onze dinars zéro sept quatre sept,Masson,Mary,28/10/2024,30/10/2024,Constance Leclercq,"2, rue Marthe Perrier 54943 Mallet-sur-Mer",LucasBourg,19372159889799495866,True,True,True,599996432849,0
3967.907,trois mille neuf cent soixante-sept dinars zéro neuf zéro sept,Schneider S.A.R.L.,Perrot Blanchet SARL,27/03/2025,01/05/2025,Jules Lemonnier,avenue Prévost 49454 Jacquot-la-Forêt,Sainte Thomasnec,98487319452716507018,True,True,True,461235490668,0
8968.018,huit mille neuf cent soixante-huit dinars zéro zéro un huit,Perez SA,Albert,16/11/2024,04/12/2024,Alfred Costa,rue de Jacquot 43741 Lecoq-sur-Mer,Colas,99728371297786908338,True,True,True,538686661899,0
4269.513,quatre mille deux cent soixante-neuf dinars zéro cinq un trois,Dos Santos,Lejeune Vidal SARL,23/01/2025,17/05/2025,Suzanne De Oliveira,"4, chemin Seguin 80625 Regnier",Sainte Christophe,17479181280409106108,True,True,True,474610982331,0
3396.517,trois mille trois cent quatre-vingt-seize dinars zéro cinq un sept,Guyot Rodrigues S.A.,Hamel Dubois SARL,08/02/2025,19/05/2025,Virginie-Michelle Carpentier,rue de François 91346 Guillon,Moreno-sur-Mer,81325472160968761652,True,True,True,618516527813,0
4928.417,quatre mille neuf cent vingt-huit dinars zéro quatre un sept,De Oliveira,Rousseau S.A.,28/05/2024,13/09/2024,Marcelle Guyon,rue Yves Lesage 42853 Saint Victoire,Lebreton,07875217849229521711,True,True,True,539225703700,0
8241.003,huit mille deux cent quarante et un dinars zéro zéro zéro trois,Meunier et Fils,Bourdon SARL,06/06/2024,22/02/2025,Adèle Dupuy,"29, boulevard de Marie 66883 Lecoq",De Oliveira-la-Forêt,92474340853044854104,True,True,True,831207730414,0
6037.97,six mille trente-sept dinars zéro neuf sept,Coste,Lucas,19/12/2024,24/01/2025,Audrey Pasquier,"27, avenue Timothée Gonzalez 76520 Munoz-sur-Ribeiro",Lagarde,41042090281283825590,True,True,True,684552203425,0
8277.765,huit mille deux cent soixante-dix-sept dinars zéro sept six cinq,Gimenez,Neveu,30/06/2024,15/11/2024,Aurore Leconte-Bousquet,rue de Poirier 41952 Hebert,Da Silvaboeuf,37734467664591075424,True,True,True,867747343157,0
8623.795,huit mille six cent vingt-trois dinars zéro sept neuf cinq,Fournier,Marques,16/12/2024,21/05/2025,Philippine Goncalves,"918, avenue de Pichon 66705 Laurent",Saint HenrietteBourg,79828929405896356491,True,True,True,635312177937,0
4093.05,quatre mille quatre-vingt-treize dinars zéro zéro cinq,Lopes,Bonnet,09/08/2024,01/03/2025,Henri Roy,chemin Ferrand 84908 Ruiz-sur-Mer,Letellier-les-Bains,13592506095956099348,True,True,True,728193789208,0
1262.329,mille deux cent soixante-deux dinars zéro trois deux neuf,Perrier,Durand,15/03/2025,22/03/2025,Honoré Ollivier,"85, rue Bouchet 84266 Dumas-sur-Mer",Saint Olivier,01434252923101025143,True,True,True,349205790032,0
4919.544,quatre mille neuf cent dix-neuf dinars zéro cinq quatre quatre,Menard,Chauvin,20/03/2025,17/04/2025,Arthur Letellier,"74, avenue de Henry 62571 Boyer",MorenoVille,42389925470549223744,True,True,True,681065402885,0
4888.095,quatre mille huit cent quatre-vingt-huit dinars zéro zéro neuf cinq,Humbert,Chauvin,21/06/2024,17/03/2025,Nicolas Moreau,rue Fabre 91960 Antoine,Julien,27702994825288554534,True,True,True,762281264325,0
2321.075,deux mille trois cent vingt et un dinars zéro zéro sept cinq,Blanchard S.A.S.,Boyer et Fils,24/10/2024,14/12/2024,Jérôme De Sousa,"1, chemin Léger 35175 Launay",Bazin-sur-Mer,64741929461077389516,True,True,True,411919806866,0
9268.585,neuf mille deux cent soixante-huit dinars zéro cinq huit cinq,Lemoine Simon S.A.,Mahe Guichard S.A.R.L.,01/03/2025,13/04/2025,Maurice Julien,"19, rue Céline Leroy 16862 Clerc",Neveunec,36925789782171678946,True,True,True,814765642523,0
